,MARKET,LANGUAGE,FLIGHT_TYPE,DTD,BROWSER_TYPE,FIRST_TOUCH_CHANNEL,LAST_TOUCH_CHANNEL,ADULTS,TEENAGERS,CHILDREN,INFANTS,HOUR_OF_THE_DAY_PL_TIME,LOGIN_STATUS,LOYALTY_MEMBERSHIP_PROGRAM,FARE_YQ_TICKET,CALCULATED_DTD,IS_ANOMALY_DTD,TOTAL_PASSENGERS,HAS_CHILDREN_OR_INFANTS,TRIP_MONTH,TRIP_DAY_OF_WEEK,IS_WEEKEND_FLIGHT,TRIP_QUARTER,NUMBER_OF_SEGMENTS,IS_DIRECT_FLIGHT,TOTAL_EMD_SPEND,TOTAL_REVENUE,BOOKING_WINDOW,IS_SOLO_TRAVELER,IS_FAMILY,IS_ADULT_GROUP,ADULT_RATIO,ORIGIN_AIRPORT,DESTINATION_AIRPORT,FLIGHT_TIME_OF_DAY,TARGET_BUSINESS_LOUNGE,TARGET_MEAL,TARGET_PET,TARGET_SPECIAL_EQUIPMENT,TARGET_FAST_TRACK,TARGET_BAGGAGE
7340,LOWER VERTEX,LANG_02,Round-Trip,15.0,apple,Direct,Direct,1,0,0,0,13.0,Logged-Out,No_Program,61.59896259999999,16,False,1,0,10,1,0,4,4,0,0.0,61.59896259999999,Medium (15-30),1,0,0,1.0,COP,BUF,Południe (10-13),0,0,0,0,0,0
7341,UPPER APEX,LANG_09,One-Way,3.0,microsoft,Paid Search,MetaSearches,2,0,0,0,12.0,Logged-Out,No_Program,15.7151836,4,False,2,0,12,1,0,4,2,0,0.0,15.7151836,Last Minute (0-7),0,0,0,1.0,CEJ,BED,Południe (10-13),0,0,0,0,0,0
7342,UPPER APEX,LANG_09,One-Way,13.0,google,Paid Search,Paid Search,1,0,0,0,15.0,Logged-Out,No_Program,37.9242518,14,False,1,0,11,2,0,4,1,1,0.0,37.9242518,Short (8-14),1,0,0,1.0,CAJ,BIH,Popołudnie (14-17),0,0,0,0,0,0
7343,UPPER APEX,LANG_09,Round-Trip,47.0,apple,Internal,Internal,2,0,0,0,13.0,Logged-Out,No_Program,44.020674,48,False,2,0,4,5,1,2,2,0,0.0,44.020674,Advance (31-90),0,0,0,1.0,CAJ,BAZ,Południe (10-13),0,0,0,0,0,0
7344,GREAT AURORA,LANG_10,Round-Trip,68.0,google,Direct,Email,1,1,0,0,18.0,Logged-In,LO,21.6467103,69,False,2,0,4,4,0,2,2,0,0.0,21.6467103,Advance (31-90),0,0,0,0.5,CAJ,CUL,Wieczór (18-23),0,0,0,0,0,0
7345,UPPER VERTEX,LANG_10,One-Way,81.0,google,MetaSearches,MetaSearches,1,0,0,0,22.0,Logged-Out,No_Program,14.6868353,82,False,1,0,12,1,0,4,1,1,0.0,14.6868353,Advance (31-90),1,0,0,1.0,CEG,CAJ,Wieczór (18-23),0,0,0,0,0,0
7346,SOUTH MERIDIAN,LANG_04,Round-Trip,178.0,google,Direct,Direct,3,0,2,0,20.0,Logged-Out,No_Program,155.8917774,179,False,5,1,5,2,0,2,4,0,0.0,155.8917774,Early Bird (90+),0,1,0,0.6,BIT,BUS,Wieczór (18-23),0,0,0,0,0,0
7347,UPPER APEX,LANG_02,Round-Trip,41.0,apple,Direct,Direct,1,0,0,0,22.0,Logged-Out,No_Program,100.4684725,42,False,1,0,11,1,0,4,5,0,0.0,100.4684725,Advance (31-90),1,0,0,1.0,CAJ,CEN,Wieczór (18-23),0,0,0,0,0,0
7348,UPPER APEX,LANG_09,One-Way,20.0,google,MetaSearches,Paid Search,1,0,0,0,14.0,Logged-Out,No_Program,6.3062892,21,False,1,0,12,0,0,4,1,1,0.0,6.3062892,Medium (15-30),1,0,0,1.0,CEJ,CAJ,Popołudnie (14-17),0,0,0,0,0,0
7349,UPPER APEX,LANG_02,One-Way,19.0,mozilla,Paid Search,Paid Search,1,0,0,0,11.0,Logged-Out,No_Program,30.4936751,20,False,1,0,1,1,0,1,1,1,0.0,30.4936751,Medium (15-30),1,0,0,1.0,CAJ,CON,Południe (10-13),0,0,0,0,0,0
7350,LOWER VERTEX,LANG_02,One-Way,17.0,google,Direct,Paid Search,1,0,0,0,23.0,Logged-Out,No_Program,154.6325754,18,False,1,0,1,6,1,1,2,0,0.0,154.6325754,Medium (15-30),1,0,0,1.0,BIT,BUF,Wieczór (18-23),0,0,0,0,0,1
7351,UPPER APEX,LANG_09,One-Way,12.0,mozilla,Direct,Display,1,0,0,0,12.0,Logged-Out,No_Program,40.6897849,13,False,1,0,12,1,0,4,1,1,0.0,40.6897849,Short (8-14),1,0,0,1.0,CAJ,BOL,Południe (10-13),0,0,0,0,0,0
7352,UPPER APEX,LANG_09,Round-Trip,0.0,google,Organic Search,Organic Search,1,0,0,0,13.0,Logged-Out,No_Program,16.5101084,1,False,1,0,12,2,0,4,2,0,0.0,16.5101084,Last Minute (0-7),1,0,0,1.0,BEW,CAJ,Południe (10-13),0,0,0,0,0,0
7353,NORTH ZENITH,LANG_06,Round-Trip,16.0,microsoft,Paid Search,Paid Search,1,0,0,0,22.0,Logged-Out,No_Program,37.5516308,17,False,1,0,12,1,0,4,2,0,0.0,37.5516308,Medium (15-30),1,0,0,1.0,BAZ,CAJ,Wieczór (18-23),0,0,0,0,0,0
7354,UPPER APEX,LANG_09,Round-Trip,5.0,mozilla,Paid Search,MetaSearches,1,0,0,0,13.0,Logged-Out,No_Program,100.4243576,6,False,1,0,2,2,0,1,2,0,0.0,100.4243576,Last Minute (0-7),1,0,0,1.0,CAJ,CUW,Południe (10-13),0,0,0,0,0,0
7355,NORTH HORIZON,LANG_02,Round-Trip,21.0,apple,Paid Search,Paid Search,1,0,0,0,18.0,Logged-In,No_Program,48.9208543,22,False,1,0,2,1,0,1,2,0,0.0,48.9208543,Medium (15-30),1,0,0,1.0,CAJ,CEG,Wieczór (18-23),0,0,0,0,0,0
7356,UPPER APEX,LANG_09,Round-Trip,11.0,apple,Paid Search,Organic Search,1,0,0,1,23.0,Logged-Out,No_Program,47.194377,12,False,2,1,10,5,1,4,2,0,0.0,47.194377,Short (8-14),0,1,0,0.5,CAJ,BOT,Wieczór (18-23),0,0,0,0,0,0
7357,WEST APEX,LANG_02,Round-Trip,0.0,google,Paid Search,Paid Search,1,0,0,0,15.0,Logged-Out,No_Program,22.1876532,0,False,1,0,1,5,1,1,2,0,0.0,22.1876532,Error/Past,1,0,0,1.0,CUR,CAJ,Popołudnie (14-17),0,0,0,0,0,0
7358,UPPER APEX,LANG_02,Round-Trip,71.0,apple,Direct,Direct,1,0,0,0,20.0,Logged-Out,No_Program,15.045322399999998,72,False,1,0,5,4,0,2,2,0,0.0,15.045322399999998,Advance (31-90),1,0,0,1.0,CAJ,CUD,Wieczór (18-23),0,0,0,0,0,0
7359,UPPER APEX,LANG_02,One-Way,11.0,apple,Direct,Paid Search,1,0,0,0,18.0,Logged-Out,No_Program,18.429749,12,False,1,0,11,4,0,4,1,1,0.0,18.429749,Short (8-14),1,0,0,1.0,BED,CES,Wieczór (18-23),0,0,0,0,0,0
7360,UPPER APEX,LANG_09,Round-Trip,211.0,apple,Email,Email,3,0,0,0,23.0,Logged-In,No_Program,390.7059675,212,False,3,0,8,3,0,3,2,0,0.0,390.7059675,Early Bird (90+),0,0,1,1.0,CAJ,DAD,Wieczór (18-23),0,0,0,0,0,0
7361,UPPER APEX,LANG_09,Round-Trip,25.0,microsoft,Direct,Email,1,0,0,0,13.0,Logged-In,No_Program,138.7113795,26,False,1,0,11,5,1,4,2,0,0.0,138.7113795,Medium (15-30),1,0,0,1.0,CAJ,DAD,Południe (10-13),0,0,0,0,0,0
7362,UPPER APEX,LANG_02,Round-Trip,159.0,google,Paid Search,Paid Search,1,0,0,0,23.0,Logged-Out,No_Program,57.5399635,160,False,1,0,8,5,1,3,2,0,0.0,57.5399635,Early Bird (90+),1,0,0,1.0,CAJ,BAG,Wieczór (18-23),0,0,0,0,0,0
7363,UPPER APEX,LANG_09,Round-Trip,38.0,google,Direct,Direct,2,0,0,0,21.0,Logged-In,LO,50.12651880000001,39,False,2,0,11,5,1,4,2,0,0.0,50.12651880000001,Advance (31-90),0,0,0,1.0,CAJ,CIL,Wieczór (18-23),0,0,0,0,0,0
7364,UPPER APEX,LANG_09,Round-Trip,196.0,opera,Paid Search,Paid Search,2,1,1,0,12.0,Logged-Out,No_Program,79.2166548,197,False,4,1,7,3,0,3,2,0,0.0,79.2166548,Early Bird (90+),0,1,0,0.5,CAJ,BAG,Południe (10-13),0,0,0,0,0,0
7365,UPPER APEX,LANG_09,Round-Trip,69.0,google,Paid Search,Paid Search,1,0,0,0,16.0,Logged-Out,No_Program,45.3672492,70,False,1,0,5,5,1,2,2,0,0.0,45.3672492,Advance (31-90),1,0,0,1.0,CAJ,BIT,Popołudnie (14-17),0,0,0,0,0,0
7366,UPPER APEX,LANG_02,Round-Trip,27.0,apple,Direct,Direct,1,1,0,0,21.0,Logged-In,No_Program,78.9236976,28,False,2,0,12,4,0,4,2,0,0.0,78.9236976,Medium (15-30),0,0,0,0.5,CAJ,DAP,Wieczór (18-23),0,0,0,0,0,0
7367,UPPER APEX,LANG_09,One-Way,20.0,google,Direct,Paid Search,1,0,0,0,11.0,Logged-Out,No_Program,22.1555307,21,False,1,0,10,3,0,4,1,1,0.0,22.1555307,Medium (15-30),1,0,0,1.0,CUD,CAJ,Południe (10-13),0,0,0,0,0,0
7368,UPPER APEX,LANG_09,Round-Trip,30.0,microsoft,Direct,Direct,1,0,0,0,14.0,Logged-Out,No_Program,25.2731264,31,False,1,0,11,0,0,4,2,0,0.0,25.2731264,Advance (31-90),1,0,0,1.0,CAJ,CUM,Popołudnie (14-17),0,0,0,0,0,0
7369,UPPER APEX,LANG_09,Round-Trip,89.0,apple,Direct,Direct,4,0,0,0,20.0,Logged-In,No_Program,159.3944148,90,False,4,0,4,2,0,2,4,0,0.0,159.3944148,Advance (31-90),0,0,1,1.0,CAW,CON,Wieczór (18-23),0,0,0,0,0,0
7370,GREAT MERIDIAN,LANG_03,One-Way,0.0,google,Direct,MetaSearches,1,0,0,0,9.0,Logged-In,No_Program,30.3026533,1,False,1,0,1,3,0,1,2,0,0.0,30.3026533,Last Minute (0-7),1,0,0,1.0,CUB,BAN,Rano (6-9),0,0,0,0,0,0
7371,NORTH MERIDIAN,LANG_09,Round-Trip,95.0,google,Direct,Paid Search,2,0,0,0,9.0,Logged-Out,No_Program,46.80890699999999,96,False,2,0,5,0,0,2,2,0,0.0,46.80890699999999,Early Bird (90+),0,0,0,1.0,CAJ,CAV,Rano (6-9),0,0,0,0,0,1
7372,UPPER APEX,LANG_09,Round-Trip,2.0,mozilla,Paid Search,Email,1,0,0,0,15.0,Logged-In,No_Program,34.021582200000005,3,False,1,0,3,3,0,1,2,0,0.0,34.021582200000005,Last Minute (0-7),1,0,0,1.0,CAJ,CUW,Popołudnie (14-17),0,0,0,0,0,0
7373,UPPER APEX,LANG_09,Round-Trip,7.0,google,Paid Search,Paid Search,1,0,0,0,20.0,Logged-Out,No_Program,14.3112162,8,False,1,0,2,5,1,1,2,0,0.0,14.3112162,Short (8-14),1,0,0,1.0,CUK,CAJ,Wieczór (18-23),0,0,0,0,0,0
7374,UPPER APEX,LANG_09,Multi-City,34.0,apple,Direct,Email,1,0,0,0,17.0,Logged-Out,No_Program,32.264695599999996,35,False,1,0,3,2,0,1,3,0,0.0,32.264695599999996,Advance (31-90),1,0,0,1.0,CAJ,CEG,Popołudnie (14-17),0,0,0,0,0,0
7375,UPPER APEX,LANG_09,Round-Trip,56.0,opera,MetaSearches,MetaSearches,4,0,0,0,19.0,Logged-Out,No_Program,116.4324984,57,False,4,0,12,6,1,4,2,0,0.0,116.4324984,Advance (31-90),0,0,1,1.0,CAJ,BUD,Wieczór (18-23),0,0,0,0,0,0
7376,UPPER APEX,LANG_09,Round-Trip,79.0,mozilla,Paid Search,Paid Search,1,0,0,0,17.0,Logged-Out,No_Program,15.2663252,80,False,1,0,5,2,0,2,2,0,0.0,15.2663252,Advance (31-90),1,0,0,1.0,CAJ,CEJ,Popołudnie (14-17),0,0,0,0,0,0
7377,UPPER APEX,LANG_09,One-Way,7.0,mozilla,MetaSearches,Paid Search,1,0,0,0,12.0,Logged-Out,No_Program,17.093453,8,False,1,0,3,1,0,1,2,0,0.0,17.093453,Short (8-14),1,0,0,1.0,CUS,BED,Południe (10-13),0,0,0,0,0,0
7378,UPPER APEX,LANG_02,Round-Trip,142.0,google,Direct,Paid Search,1,0,0,0,19.0,Logged-In,No_Program,190.9027326,143,False,1,0,2,2,0,1,2,0,0.0,190.9027326,Early Bird (90+),1,0,0,1.0,CAJ,BOG,Wieczór (18-23),0,0,0,0,0,0
7379,SOUTH MERIDIAN,LANG_02,One-Way,52.0,microsoft,Paid Search,Paid Search,1,0,0,0,10.0,Logged-Out,No_Program,29.8593628,53,False,1,0,2,0,0,1,1,1,0.0,29.8593628,Advance (31-90),1,0,0,1.0,CAJ,BIT,Południe (10-13),0,0,0,0,0,0
7380,NORTH HORIZON,LANG_04,One-Way,14.0,mozilla,MetaSearches,MetaSearches,1,0,0,0,15.0,Logged-Out,No_Program,24.260625200000003,15,False,1,0,12,4,0,4,2,0,0.0,24.260625200000003,Medium (15-30),1,0,0,1.0,BUS,CUN,Popołudnie (14-17),0,0,0,0,0,0
7381,UPPER APEX,LANG_09,One-Way,7.0,apple,Direct,Direct,1,0,0,0,18.0,Logged-In,LH,159.8291393,7,False,1,0,11,2,0,4,1,1,0.0,159.8291393,Last Minute (0-7),1,0,0,1.0,CAJ,BOX,Wieczór (18-23),0,0,1,0,0,0
7382,WEST AURORA,LANG_02,One-Way,15.0,google,Direct,Paid Search,1,0,0,0,18.0,Logged-Out,No_Program,39.8348981,16,False,1,0,1,3,0,1,1,1,0.0,39.8348981,Medium (15-30),1,0,0,1.0,CUX,CIL,Wieczór (18-23),0,0,0,0,0,0
7383,UPPER APEX,LANG_09,Round-Trip,24.0,google,Direct,Direct,2,0,1,0,12.0,Logged-Out,No_Program,47.3408556,25,False,3,1,2,3,0,1,2,0,0.0,47.3408556,Medium (15-30),0,1,0,0.6666666666666666,BEZ,CAJ,Południe (10-13),0,0,0,0,0,0
7384,UPPER APEX,LANG_09,Round-Trip,13.0,samsung,Direct,Direct,1,0,0,0,19.0,Logged-Out,No_Program,10.2380832,14,False,1,0,10,4,0,4,4,0,0.0,10.2380832,Short (8-14),1,0,0,1.0,CUB,CEJ,Wieczór (18-23),0,0,0,0,0,0
7385,UPPER APEX,LANG_09,Round-Trip,132.0,google,Organic Search,Organic Search,0,1,0,0,17.0,Logged-Out,No_Program,60.7783398,133,False,1,0,7,6,1,3,2,0,0.0,60.7783398,Early Bird (90+),1,0,0,0.0,CAJ,CAV,Popołudnie (14-17),0,0,0,0,0,0
7386,UPPER APEX,LANG_09,Round-Trip,21.0,google,Email,Email,1,0,0,0,15.0,Logged-In,No_Program,19.4054164,22,False,1,0,10,5,1,4,2,0,0.0,19.4054164,Medium (15-30),1,0,0,1.0,BIW,CAJ,Popołudnie (14-17),0,0,0,0,0,0
7387,UPPER APEX,LANG_09,One-Way,7.0,microsoft,Paid Search,Paid Search,1,0,0,0,15.0,Logged-Out,No_Program,22.6831963,8,False,1,0,12,2,0,4,1,1,0.0,22.6831963,Short (8-14),1,0,0,1.0,CAJ,CAV,Popołudnie (14-17),0,0,0,0,0,0
7388,UPPER APEX,LANG_09,One-Way,11.0,apple,Direct,Direct,1,0,0,0,4.0,Logged-In,No_Program,8.9197758,12,False,1,0,10,3,0,4,1,1,0.0,8.9197758,Short (8-14),1,0,0,1.0,CAJ,CEJ,Noc (0-5),0,0,0,0,0,0
7389,UPPER APEX,LANG_09,Round-Trip,186.0,google,Email,Email,2,0,0,0,20.0,Logged-Out,No_Program,39.7256816,187,False,2,0,7,3,0,3,2,0,0.0,39.7256816,Early Bird (90+),0,0,0,1.0,CAJ,BOC,Wieczór (18-23),0,0,0,0,0,0
7390,UPPER APEX,LANG_02,One-Way,59.0,google,Paid Search,Paid Search,1,0,0,0,12.0,Logged-Out,No_Program,46.393027700000005,60,False,1,0,12,1,0,4,1,1,0.0,46.393027700000005,Advance (31-90),1,0,0,1.0,CAJ,CEN,Południe (10-13),0,0,0,0,0,0
7391,LOWER VERTEX,LANG_02,One-Way,151.0,google,Paid Search,Paid Search,2,0,0,0,20.0,Logged-Out,No_Program,221.3073213,152,False,2,0,6,3,0,2,1,1,0.0,221.3073213,Early Bird (90+),0,0,0,1.0,CAJ,DAD,Wieczór (18-23),0,0,0,0,0,0
7392,UPPER APEX,LANG_09,Round-Trip,2.0,mozilla,Direct,Paid MetaSearches,1,0,0,0,12.0,Logged-Out,No_Program,95.2864708,3,False,1,0,10,3,0,4,2,0,0.0,95.2864708,Last Minute (0-7),1,0,0,1.0,CAJ,CEG,Południe (10-13),0,0,0,0,0,0
7393,NORTH HORIZON,LANG_04,Round-Trip,56.0,google,Organic Search,Organic Search,1,0,0,0,9.0,Logged-Out,No_Program,32.6099054,57,False,1,0,1,4,0,1,2,0,0.0,32.6099054,Advance (31-90),1,0,0,1.0,BIT,CAJ,Rano (6-9),0,0,0,0,0,0
7394,SOUTH MERIDIAN,LANG_02,One-Way,36.0,apple,Direct,Direct,1,0,0,0,21.0,Logged-In,No_Program,16.6887095,36,False,1,0,12,0,0,4,1,1,0.0,16.6887095,Advance (31-90),1,0,0,1.0,CAJ,BIF,Wieczór (18-23),0,0,0,0,0,0
7395,UPPER APEX,LANG_09,Round-Trip,32.0,mozilla,Internal,Paid Search,1,0,0,0,16.0,Logged-In,No_Program,9.4834186,33,False,1,0,3,2,0,1,2,0,0.0,9.4834186,Advance (31-90),1,0,0,1.0,CEX,CAJ,Popołudnie (14-17),0,0,0,0,0,0
7396,UPPER APEX,LANG_09,Round-Trip,5.0,apple,Direct,Email,1,0,0,0,14.0,Logged-In,No_Program,67.195987,6,False,1,0,11,0,0,4,2,0,0.0,67.195987,Last Minute (0-7),1,0,0,1.0,CAJ,CUX,Popołudnie (14-17),0,0,0,0,0,0
7397,SOUTH HORIZON,LANG_02,One-Way,2.0,google,Paid Search,Paid Search,1,0,0,0,20.0,Logged-Out,No_Program,27.049714800000004,3,False,1,0,2,6,1,1,2,0,0.0,27.049714800000004,Last Minute (0-7),1,0,0,1.0,CAV,BED,Wieczór (18-23),0,0,0,0,0,0
7398,UPPER APEX,LANG_09,Round-Trip,6.0,microsoft,Direct,Organic Search,1,0,0,0,12.0,Logged-Out,No_Program,20.6663316,7,False,1,0,10,3,0,4,2,0,0.0,20.6663316,Last Minute (0-7),1,0,0,1.0,BEZ,CAJ,Południe (10-13),0,0,0,0,0,0
7399,UPPER AURORA,LANG_02,Round-Trip,24.0,apple,Paid Search,Paid Search,1,0,0,0,20.0,Logged-Out,No_Program,15.7918493,25,False,1,0,2,2,0,1,2,0,0.0,15.7918493,Medium (15-30),1,0,0,1.0,CAJ,CEZ,Wieczór (18-23),0,0,0,0,0,0
7400,UPPER APEX,LANG_09,Round-Trip,153.0,google,Direct,Direct,3,1,1,0,11.0,Logged-In,No_Program,237.333879,154,False,5,1,7,0,0,3,2,0,0.0,237.333879,Early Bird (90+),0,1,0,0.6,CAJ,CIR,Południe (10-13),0,0,0,0,0,0
7401,UPPER APEX,LANG_09,One-Way,143.0,google,Direct,Direct,1,0,0,0,20.0,Logged-Out,No_Program,32.1250698,144,False,1,0,4,0,0,2,1,1,0.0,32.1250698,Early Bird (90+),1,0,0,1.0,CAJ,BOL,Wieczór (18-23),0,0,0,0,0,0
7402,OLD ZENITH,LANG_02,Round-Trip,6.0,google,Direct,Paid Search,1,0,0,0,15.0,Logged-Out,No_Program,17.6892183,7,False,1,0,2,5,1,1,4,0,0.0,17.6892183,Last Minute (0-7),1,0,0,1.0,CEG,BUS,Popołudnie (14-17),0,0,0,0,0,0
7403,UPPER APEX,LANG_09,Round-Trip,59.0,apple,Direct,Direct,1,0,0,0,17.0,Logged-Out,No_Program,124.5856172,60,False,1,0,1,5,1,1,2,0,0.0,124.5856172,Advance (31-90),1,0,0,1.0,CAJ,BIV,Popołudnie (14-17),0,0,0,0,0,0
7404,OLD ZENITH,LANG_02,Round-Trip,5.0,google,Direct,Direct,1,0,0,0,14.0,Logged-Out,No_Program,59.1469451,6,False,1,0,11,1,0,4,2,0,0.0,59.1469451,Last Minute (0-7),1,0,0,1.0,BUS,CAJ,Popołudnie (14-17),0,0,0,0,0,0
7405,UPPER APEX,LANG_02,Round-Trip,1.0,apple,Direct,Direct,2,0,0,0,17.0,Logged-Out,No_Program,261.15335519999996,2,False,2,0,11,2,0,4,2,0,0.0,261.15335519999996,Last Minute (0-7),0,0,0,1.0,CAJ,CAV,Popołudnie (14-17),0,0,0,0,0,0
7406,LOWER VERTEX,LANG_02,Round-Trip,33.0,apple,Direct,Direct,1,0,0,0,11.0,Logged-Out,No_Program,96.8673261,34,False,1,0,2,4,0,1,4,0,0.0,96.8673261,Advance (31-90),1,0,0,1.0,BOT,BUM,Południe (10-13),0,0,0,0,0,0
7407,NEW AURORA,LANG_02,One-Way,0.0,google,Direct,Direct,1,0,0,0,11.0,Logged-Out,No_Program,36.3399701,0,False,1,0,2,0,0,1,2,0,0.0,36.3399701,Error/Past,1,0,0,1.0,CUR,CIW,Południe (10-13),0,0,0,0,0,0
7408,UPPER APEX,LANG_09,Round-Trip,36.0,apple,Direct,Direct,1,0,0,0,17.0,Logged-Out,No_Program,141.23535139999998,37,False,1,0,12,4,0,4,4,0,0.0,141.23535139999998,Advance (31-90),1,0,0,1.0,DAN,BUF,Popołudnie (14-17),0,0,0,0,0,0
7409,NEW MERIDIAN,LANG_02,Round-Trip,5.0,apple,Organic Search,Organic Search,1,0,0,0,17.0,Logged-Out,No_Program,167.62162949999998,6,False,1,0,10,6,1,4,2,0,0.0,167.62162949999998,Last Minute (0-7),1,0,0,1.0,BUF,CAJ,Popołudnie (14-17),0,0,0,0,0,0
7410,UPPER APEX,LANG_09,Round-Trip,68.0,microsoft,Paid MetaSearches,Paid Search,2,0,0,0,18.0,Logged-Out,No_Program,42.9739088,69,False,2,0,12,6,1,4,2,0,0.0,42.9739088,Advance (31-90),0,0,0,1.0,CAJ,BIT,Wieczór (18-23),0,0,0,0,0,0
7411,UPPER MERIDIAN,LANG_01,Round-Trip,37.0,apple,Direct,Direct,1,0,0,0,16.0,Logged-Out,No_Program,13.1667986,38,False,1,0,3,4,0,1,2,0,0.0,13.1667986,Advance (31-90),1,0,0,1.0,BAP,CAJ,Popołudnie (14-17),0,0,0,0,0,0
7412,UPPER VERTEX,LANG_02,One-Way,12.0,apple,Paid Search,Paid Search,1,0,0,0,21.0,Logged-Out,No_Program,81.3808547,13,False,1,0,9,2,0,3,1,1,0.0,81.3808547,Short (8-14),1,0,0,1.0,BUM,CAJ,Wieczór (18-23),0,0,0,0,0,0
7413,UPPER APEX,LANG_09,One-Way,14.0,google,Paid Search,Paid Search,1,0,0,0,17.0,Logged-Out,No_Program,6.1362541,15,False,1,0,10,1,0,4,1,1,0.0,6.1362541,Medium (15-30),1,0,0,1.0,CAJ,BED,Popołudnie (14-17),0,0,0,0,0,0
7414,UPPER MERIDIAN,LANG_02,Round-Trip,5.0,other,Direct,Direct,1,0,0,0,12.0,Logged-In,LO,37.703249,6,False,1,0,1,4,0,1,4,0,0.0,37.703249,Last Minute (0-7),1,0,0,1.0,CUW,CAW,Południe (10-13),0,0,0,0,0,0
7415,UPPER APEX,LANG_02,Round-Trip,39.0,google,Paid MetaSearches,Paid Search,1,0,0,0,12.0,Logged-Out,No_Program,117.7345304,40,False,1,0,4,0,0,2,2,0,0.0,117.7345304,Advance (31-90),1,0,0,1.0,CAJ,BON,Południe (10-13),0,0,0,0,0,0
7416,SOUTH VERTEX,LANG_09,Round-Trip,51.0,apple,Direct,Direct,1,0,0,0,23.0,Logged-In,No_Program,9.2071651,52,False,1,0,3,0,0,1,2,0,0.0,9.2071651,Advance (31-90),1,0,0,1.0,BAW,CAJ,Wieczór (18-23),0,0,0,0,0,0
7417,CENTRAL VERTEX,LANG_02,One-Way,0.0,google,Paid Search,Organic Search,2,0,0,0,19.0,Logged-Out,No_Program,99.3022116,1,False,2,0,10,0,0,4,2,0,0.0,99.3022116,Last Minute (0-7),0,0,0,1.0,BIH,BEZ,Wieczór (18-23),0,0,0,0,0,0
7418,UPPER MERIDIAN,LANG_01,Round-Trip,28.0,microsoft,Paid Search,Paid Search,2,0,0,0,11.0,Logged-Out,No_Program,71.5685017,29,False,2,0,12,1,0,4,2,0,0.0,71.5685017,Medium (15-30),0,0,0,1.0,BAK,CAJ,Południe (10-13),0,0,0,0,0,0
7419,UPPER APEX,LANG_09,Round-Trip,2.0,apple,Direct,Direct,1,0,0,0,12.0,Logged-In,LO,14.0259684,3,False,1,0,12,3,0,4,2,0,0.0,14.0259684,Last Minute (0-7),1,0,0,1.0,BED,CAJ,Południe (10-13),0,0,0,0,0,0
7420,UPPER APEX,LANG_02,Round-Trip,13.0,google,Organic Search,Paid Search,1,0,0,0,17.0,Logged-In,No_Program,79.10229869999999,14,False,1,0,11,0,0,4,3,0,0.0,79.10229869999999,Short (8-14),1,0,0,1.0,CAJ,DAP,Popołudnie (14-17),0,0,0,0,0,0
7421,CENTRAL APEX,LANG_09,One-Way,63.0,microsoft,Direct,Direct,1,0,0,0,18.0,Logged-In,No_Program,10.1125913,64,False,1,0,1,1,0,1,1,1,0.0,10.1125913,Advance (31-90),1,0,0,1.0,CUM,CAJ,Wieczór (18-23),0,0,0,0,0,0
7422,NORTH HORIZON,LANG_02,Round-Trip,9.0,google,MetaSearches,MetaSearches,1,0,0,0,20.0,Logged-Out,No_Program,37.3657486,10,False,1,0,3,0,0,1,2,0,0.0,37.3657486,Short (8-14),1,0,0,1.0,CEG,CAJ,Wieczór (18-23),0,0,0,0,0,0
7423,UPPER APEX,LANG_09,Round-Trip,221.0,mozilla,Paid Search,Paid Search,3,0,0,0,11.0,Logged-Out,No_Program,131.560911,222,False,3,0,5,4,0,2,2,0,0.0,131.560911,Early Bird (90+),0,0,1,1.0,CAJ,BAN,Południe (10-13),0,0,0,0,0,0
7424,UPPER MERIDIAN,LANG_01,Round-Trip,8.0,google,Paid Search,Paid Search,1,0,0,0,14.0,Logged-Out,No_Program,78.98108979999999,9,False,1,0,12,2,0,4,2,0,0.0,78.98108979999999,Short (8-14),1,0,0,1.0,CAJ,CUL,Popołudnie (14-17),0,0,0,0,0,0
7425,UPPER APEX,LANG_09,Round-Trip,24.0,google,Organic Search,Paid Search,1,0,0,0,20.0,Logged-In,No_Program,40.208804,25,False,1,0,11,0,0,4,1,1,0.0,40.208804,Medium (15-30),1,0,0,1.0,CAJ,CIX,Wieczór (18-23),0,0,0,0,0,0
7426,UPPER APEX,LANG_09,Round-Trip,36.0,google,Paid Search,Paid Search,1,0,0,0,18.0,Logged-Out,No_Program,25.7613884,37,False,1,0,4,3,0,2,2,0,0.0,25.7613884,Advance (31-90),1,0,0,1.0,CAJ,BIW,Wieczór (18-23),0,0,0,0,0,0
7427,UPPER APEX,LANG_09,Round-Trip,7.0,apple,Paid MetaSearches,Paid MetaSearches,1,0,0,0,16.0,Logged-Out,No_Program,21.15802,8,False,1,0,3,3,0,1,2,0,0.0,21.15802,Short (8-14),1,0,0,1.0,CAJ,CAV,Popołudnie (14-17),0,0,0,0,0,0
7428,UPPER APEX,LANG_02,Round-Trip,135.0,google,Direct,Direct,2,0,0,0,14.0,Logged-Out,No_Program,41.420036399999994,136,False,2,0,7,3,0,3,2,0,0.0,41.420036399999994,Early Bird (90+),0,0,0,1.0,CAJ,BAG,Popołudnie (14-17),0,0,0,0,0,0
